audio_1,audio_2,similarity
Ka9anlVxjBoko6tn06s0.wav,hc2Itw0afi4jlqs59nAN.wav,0.9067186713218689
ST77WC8VmnGXd6Frzoz2.wav,Xl7f9Sx1CKGYLOWYc6D1.wav,0.897503137588501
7WoEFAwdx3Zn4bGc10kW.wav,XEUc8eS1YVr7RYsN66Gl.wav,0.9114375114440918
SbKJ2luolNi028NKY4KL.wav,inUy13MyOw72oo6pnBZm.wav,0.916427731513977
6oW6QS7vgko66BEciECz.wav,7BRmwyjCygWF490Dg9rk.wav,0.8897680044174194
kPKZ4Sw4I5xKP9HQ7GBi.wav,LSF9ilMGhm2bkLZO331h.wav,0.9453644156455994
xXosnr7vR5P8mhVqg7u7.wav,0hQ3VdUpGaGgrpp30q4p.wav,0.7313092350959778
Xs4D1ddZhdAPy7f2y6pg.wav,CLd5XJsp0y3NQ0yvWsq8.wav,0.642946183681488
f4nImgOC47ZZQc8P3SAN.wav,PSzLcacE177n37DIDysp.wav,0.9503110647201538
6oW6QS7vgko66BEciECz.wav,e5bDprTpK976dVd2ktHD.wav,0.9037982225418091
Y0YFYoPL9Zl0M6jHf3xg.wav,N50d8vo7JSQPqktk7CJz.wav,0.9094605445861816
2obPQq42dGucLnYKas32.wav,25MkkaM1hhkU7IU2vRDq.wav,0.8502837419509888
7lfGL8y2McZhLhh4daR9.wav,uxTM0Y7fRFEOrC490MFm.wav,0.7714318633079529
js2SdULaTz15ckcQkr99.wav,0qzMCSdrH6hd1vL38aWw.wav,0.9757329225540161
gsk0r2nLrR3R93HprSkD.wav,vWjWRe00Sq8Q6lAnwg7V.wav,0.8318096399307251
2VQ041MNOcDNZgi1xlfV.wav,ZVzGZ5E40aGDgcB4qbO9.wav,0.9204223155975342
1e4dDej91Ort6HJtgwRQ.wav,QmZ2my6W0zi5hARnlue0.wav,0.688249945640564
1GXfPY0lUF2dLPCI18eb.wav,BN7LvENBK4v5B6dMZHr5.wav,0.8946430683135986
H0TtI3qUy7ilge1SsKX4.wav,VhXQhR1ROo6tY8nf5aM5.wav,0.8203679919242859
2wT5hr00mxeUeOmwji7H.wav,5vxdWec6UhI1ugDC0QF2.wav,0.8623349070549011
wOgeGCgeW5wQ9u8pId35.wav,4d9sx6pPnuqnxkP82zsp.wav,0.8081938028335571
iQRSxq9vM22j6bf0lNyY.wav,1yJIrzZf72mJTjG0aC4e.wav,0.7028049230575562
Zs2vQsE3XQMnD7HsP9S8.wav,GI86ox4AwAmT4Xfqlk4R.wav,0.9317564368247986
DDn7oT8gMf6rEZgB3eT1.wav,gB6W5ijAA72ubSV9OLSP.wav,0.8638702034950256
h5Ozk6I510yukZwaLrSR.wav,pd5R2QbF9HQDj3qfDX1v.wav,0.8948202133178711
c4zzYtL7S9cfq3EAlK0h.wav,tDmT8jV1FN6roKQ53enO.wav,0.9540619254112244
BtuyhUD1w5u55ny3biFv.wav,gbC3Sn3urfOHph1WG3N6.wav,0.7695960402488708
W165XVienCRA0E7nXPiC.wav,z4HWL6ZJ7LJzoAls6Zd9.wav,0.857634425163269
B2FdU4OOYq5OzXAzj31A.wav,6vfhZ2ewatf5oISKjy78.wav,0.9089658856391907
YQGllCzZv78oQa0s3t5X.wav,5hz3vufHs46oSHEGH4PL.wav,0.9580228924751282
Z9lOy6X3XKqQ4QZsjjD6.wav,7rhRhXWG6084rFPxrthe.wav,0.9159015417098999
QUq76i0PFpIM7d9bEpdC.wav,t51i74JhIKuRP0GiHfqn.wav,0.8768706321716309
9vOzek5HUJvt0TuZ1KU4.wav,NbDRbwJ9b4CjVn643rGg.wav,0.8565549850463867
wHZ1pC62QKQPSx0KFzs2.wav,p9oQ4aLX4Q6xwvx4XvFs.wav,0.9373593330383301
1dOEpS85VS5epONF4EiZ.wav,V3NleKoni5j37F7aXNoU.wav,0.8067308068275452
7oawIRLsq4jWQM9o5rU0.wav,SnkADsBsZQC9pX8Q3N13.wav,0.9378834962844849
fyG1MpyFMq2Imh0k5X6O.wav,LhVYhn0vWk5XV01WDvf4.wav,0.8588923215866089
lLYWWGnGl7w43Q8KH2eU.wav,6vfhZ2ewatf5oISKjy78.wav,0.6860815286636353
CPn6j6HJoP5Ea5JdXE0u.wav,b1Li2XfUlIdcDTxB2Z36.wav,0.8133695125579834
pVS53TuQLR5cK2zI9LEk.wav,9Uj5IH5wjB6KcL9ykTXV.wav,0.8925386667251587
pKdmI9GXebF2A9jnI6s0.wav,J9wLht1RHYv9R50qkeNT.wav,0.7404450178146362
umm5JRD12CqIO5IILxC0.wav,5gJe9hpYCN2bKS27DRPZ.wav,0.6750760674476624
1yJIrzZf72mJTjG0aC4e.wav,0cSKdHTbWvL10oe1OGk3.wav,0.9280771017074585
C4Umn8sAGtJAIqm6Ua10.wav,upoSHtCvY6LP9789oADs.wav,0.8905758857727051
OgVoo4sRdVpsO7S46ub2.wav,YVaupp0F6zib9PWue3Q8.wav,0.9312795996665955
0HZ3w6wpTqO28GJNMdQf.wav,UWkcC65L9F3dfPu8lBEH.wav,0.8621965050697327
sH09OP0eHK7GlnmGYVK8.wav,q16ckvdi4r7rYpbiF8ee.wav,0.9271196722984314
nGok33IyRbn9YJ33FGaV.wav,sd1jwefUVJ6U2RwktH21.wav,0.5203945636749268
4GFuhBq3abaR95r8hPcK.wav,Nr19mMVJAY93uCwFC5bn.wav,0.5901455879211426
FelVWLLQkG5oD66yN0u6.wav,2kGJGfTxdHF28Au5DdU2.wav,0.8093949556350708
YtPjz57Pv4ob3dNUvv4D.wav,YL8hJMT54Exc1ETmiS6U.wav,0.7910041213035583
FelVWLLQkG5oD66yN0u6.wav,7KDKitLvusYD192aFE3a.wav,0.8537135124206543
GBmVk9ZzNp7gm9EA00Sh.wav,fm24mPDh1RzFNr5Vjg2S.wav,0.7747629880905151
11nFmPkD80CxNpVrOU9V.wav,RjaHND5o2K2WFC9Js5JQ.wav,0.8418817520141602
AloJYq8741thQkR6FsPO.wav,0lVmTxcNtXwmK1uRA979.wav,0.873894453048706
ltTPJnzV890F4Wu0DGOX.wav,Zs2vQsE3XQMnD7HsP9S8.wav,0.8459715843200684
918hIz3zL1kZOMBmuqPz.wav,H0kXSP6PUKafZDR384Rj.wav,0.8957704305648804
8tE8iA0PN5OXefeJpdo2.wav,Cldir77TuBIH50TKosx7.wav,0.792046070098877
tN40kZefWc679sitHBBd.wav,K9MucNJ17e3A2uhAGcHv.wav,0.8841040134429932
b7eOy0sT5CQozZar73yK.wav,Hal96O4gMGOhw0xzcYT4.wav,0.8710642457008362
3KEN5a1zJTpLyk0xTTQ3.wav,BJi5JAGvH1rrz4AlhE77.wav,0.7769078612327576
14N3F8pnRMi7iBRCdGIa.wav,50GW7Krrv3c4UFQhPPzJ.wav,0.8461333513259888
RHdaNOUj89E8Gd8Oynk2.wav,Zs96W5ZbmWo0q1zRXLtl.wav,0.7281397581100464
8hLwClg3vEh7bJTaT8F8.wav,qN3Nrrg6xTA2Hlt85oNS.wav,0.9005230665206909
d8AzWsx9T3V9T7YWKTCL.wav,QmZ2my6W0zi5hARnlue0.wav,0.890957236289978
WssmE7v2NGGi58rqZl4N.wav,PLC72PJqyNp9jJMct0b9.wav,0.9111313819885254
Np18h5fjEE2uIOtZHrH4.wav,yEO7oN9FUWZp6DaId31M.wav,0.9279940128326416
B7q0z4jHSfFo1atX0hDF.wav,OyORR4ckul8p5Gg4R2Yl.wav,0.8957314491271973
xz6fGecD37SumjBMok42.wav,K70iXh5j0JNNNkwAf3jy.wav,0.9712730646133423
e4x1t8c8bgEDGtPSW0qH.wav,yHZ198K6DzQSB7eJxgWD.wav,0.9057958126068115
CvpgurquH7RH8j9ide79.wav,oavQb8yUg2sQfLF3m49p.wav,0.8242864608764648
1N01ZYTOfBUuA0FI7jhE.wav,aJmg8Lhmn38SXR90rYDL.wav,0.7915955781936646
0FOh1OwQ0WOKfQ09OPpo.wav,GkLiB72CVCaVGc14Kao9.wav,0.9378134608268738
YbKU4516VTuVfrQ4AbFb.wav,MhBY4ua24e7Qy3BDhkEY.wav,0.8090206384658813
W4jm8ukoXpj3Aa0bM6KX.wav,lApkz0lCdJJBZaD3F268.wav,0.8317376971244812
wk1NH56B0kqjRE6ftfrb.wav,k3Gd3cuohCf0xw5fiL0p.wav,0.949651300907135
bk9MxtBdjju2qVFA5w47.wav,F1azLDqtw2Um0l3ArgX8.wav,0.8063307404518127
7q1EMeY7YZiQABDL3UP7.wav,lUkgU7jfo83PApJ1rVX5.wav,0.9523444175720215
1He5fVeQgaOZ1o7YP9Fd.wav,G4ZBo3iRYsRgx7dN6Dj9.wav,0.7049550414085388
M9ttb7Q5nOZ66xvFvjqx.wav,VVS4U9arFH9ft4od4ouh.wav,0.9414557218551636
4iNcq0ou8a0YfCKTUnz2.wav,3sysZ5P2isz58oXCfbKL.wav,0.8177074193954468
C4Umn8sAGtJAIqm6Ua10.wav,Hx46JOL2ItRQE4IhHG8D.wav,0.6508617401123047
sH09OP0eHK7GlnmGYVK8.wav,BnBsf5sU91E7fvI3xhuq.wav,0.8159372210502625
li4VKYU4HATGw04YGOe7.wav,5Aa1DCIpKgldMnPf80o5.wav,0.9430423974990845
0qBj2WMAs9BuS5XuFu7P.wav,8kglKdMB2fl7n2RHNJg7.wav,0.8286012411117554
Ckk1Sg4yxSL98ARh7anA.wav,J7Qj1ivOE0wAKIRUB6q9.wav,0.7819709181785583
4W1EEGLsd3rFdc5x5rVb.wav,OJzKqeJN7hh0Nd82r5cc.wav,0.9492210149765015
4PeCphwF5c0aFa2I6JfZ.wav,4rULsslZ57JlSgx6s8GM.wav,0.7842669486999512
S3pUrS3HJ3AH8tVWZC2K.wav,nGok33IyRbn9YJ33FGaV.wav,0.873219907283783
MUT2nH1MAf7Gz3qm7kJO.wav,9h98fgaL1FuLH3coDTlc.wav,0.9379364848136902
vfOm6zlL0fBd03VNDCC9.wav,PHGOc5339GYmhSaufYQ2.wav,0.9517697095870972
djT8BfPBtBRoG314z1cf.wav,uLkz0p65rp0oCuipw1eW.wav,0.8403028249740601
UT45wKtJiIxRS7U00LaW.wav,zkXQah53En5pcDeK4Lu4.wav,0.8997024297714233
7CdphehH7oW3L5dyGg3S.wav,HuXb7DmG4075YZJRXbeN.wav,0.8264260292053223
v2tT43ek3emgI1EbWGse.wav,hIUff7oUK06y6c8ECCvl.wav,0.9639077186584473
9JlvvS8KV2p8SEBXsJK3.wav,tjxp8JEAW7suY2OUH0I6.wav,0.624233067035675
FS2N782eexWlef4LCnQM.wav,1k9H4vOXU8Ud2JSfzNYH.wav,0.6113312244415283
Fdkb6i2tO1AxbwPqT79M.wav,7a8lbGY6MK6KCu9qaRAC.wav,0.8392281532287598
75EG0upVwiMO2BNFlbq1.wav,7wZs5BSh3eh73sCBycHJ.wav,0.8792898654937744
YyWJEM9SHo0z27YUZs3y.wav,fzc8sjVxG45JV1HO9JFl.wav,0.6633753180503845
Lo2Lk3Tqr8Lo4PcVP3JG.wav,mhadPeI9RBE7nUL59H7W.wav,0.6949107646942139
L3zzdhtGNf00RJ88pOMx.wav,F1vFDQ7uI96uwOO8Dqlm.wav,0.835407018661499
RzEu2Mm19p8WmlOy4jBy.wav,sGtvBNJ5ghd6c19alBl5.wav,0.8447339534759521
Xj4pAh60Puk3ZW2iPGKp.wav,1ShIEi6U90exycdC0IXU.wav,0.7947254776954651
q6rLC338jVipp5imCynO.wav,J7Qj1ivOE0wAKIRUB6q9.wav,0.9234648942947388
0QfuXttIw9jyR99xWD4T.wav,6Uku1tzL7GCohBOBe3n7.wav,0.8293533325195312
thH0Tt4MIccru2d7B3ZH.wav,2C2Zctti3E7fDGrSaZ9k.wav,0.8047431707382202
Y2q0PfiqlxNlHIX87oQ2.wav,3E1b7j8tZeCAJ3DnfbCu.wav,0.8699119091033936
5Pr6VuQwHC0DZypqi27c.wav,9Uj5IH5wjB6KcL9ykTXV.wav,0.8610469102859497
spY3t6HMlMBy7mQ7R5sS.wav,6cLJIppFZwky73tam1j4.wav,0.7753574848175049
Vt6Y0ToUuDAC4c33yAbf.wav,dpCE8KQwUZMiRc8254Hf.wav,0.9194290637969971
DdIvzu7ok8Fq30DWh6us.wav,mEtqBGPvmF5I449P9YnB.wav,0.8472344875335693
Cq5blfHKx5Od2f5ZLbP9.wav,e0FK1BJZFNo1jLK41sKg.wav,0.8947091698646545
QmZ2my6W0zi5hARnlue0.wav,kU17e8ll5jnOkpB5piQY.wav,0.9159954786300659
YX8PU5ISAs72iqDK0Ces.wav,DOV33H99VQ8euXjiaFxU.wav,0.8120408654212952
VMKQxz4icZ8Q9Mw8AlZ4.wav,yPxCl79SXu1W3Z5mhjZZ.wav,0.5155815482139587
58t9YUXg1kHvxa0NfiSn.wav,c9nVYClmh22zUYIx82FE.wav,0.9184425473213196
04Oqeagp57vQOsdYVl1n.wav,iW0DKIOpa4bFJ3FF2g4N.wav,0.8689596652984619
82DP5yUkUPUU3sehdYf1.wav,ntZDe3Q1dHB0dtoK7Au8.wav,0.5568042397499084
NX8ZdOxKb7262CxJWkMy.wav,Ryl748f0bizKUdZTBfM9.wav,0.6918690204620361
GcALPc0g09wt7SLmob9S.wav,CkWkfAOE8aHUf0ks3Q76.wav,0.8338784575462341
pU6ZQi6qsE2b7Lv9MOdP.wav,wsjg5cWno3v2ZComl7J2.wav,0.7807129621505737
iSqiLy118CXrqJc3vS2n.wav,O9d72r1hquZdc2dIDLwh.wav,0.5493367910385132
Nu4BPqP1YwGB2PMv42QY.wav,uBQx6YHNd9eF8JF9RDe0.wav,0.8870558738708496
SPphy9eXCYvYVVX28l01.wav,BtK44b0FpKn4GF7zSJZm.wav,0.8391240835189819
